time(ms),error signal,control signal,feedback signal
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,255
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,266
45955,5.68434e-14,255,255
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,266
45955,5.68434e-14,255,255
45955,5.68434e-14,255,255
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,255
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,266
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,266
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,255
45955,5.68434e-14,255,255
45955,5.68434e-14,255,255
45955,5.68434e-14,255,255
45955,5.68434e-14,255,266
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,266
45955,5.68434e-14,255,266
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,266
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,266
45955,5.68434e-14,255,266
45955,5.68434e-14,255,266
45955,5.68434e-14,255,255
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,271.5
45955,5.68434e-14,255,255
45955,5.68434e-14,255,260.5
45955,5.68434e-14,255,255
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,266
45956,5.68434e-14,255,266
45956,5.68434e-14,255,255
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,266
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,255
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,266
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,255
45956,5.68434e-14,255,255
45956,5.68434e-14,255,255
45956,5.68434e-14,255,255
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,255
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,255
45956,5.68434e-14,255,255
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,260.5
45956,5.68434e-14,255,255
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,271.5
45956,5.68434e-14,255,266
45956,5.68434e-14,255,255
45956,5.68434e-14,255,266
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,266
45957,5.68434e-14,255,266
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,255
45957,5.68434e-14,255,266
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,266
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,255
45957,5.68434e-14,255,255
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,266
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,255
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,266
45957,5.68434e-14,255,266
45957,5.68434e-14,255,255
45957,5.68434e-14,255,266
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,255
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,266
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,260.5
45957,5.68434e-14,255,271.5
45957,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,266
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,266
45958,5.68434e-14,255,255
45958,5.68434e-14,255,266
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,255
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,266
45958,5.68434e-14,255,266
45958,5.68434e-14,255,255
45958,5.68434e-14,255,266
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,266
45958,5.68434e-14,255,266
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,255
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,266
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,255
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,255
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,255
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,260.5
45958,5.68434e-14,255,266
45958,5.68434e-14,255,271.5
45958,5.68434e-14,255,255
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,255
45959,5.68434e-14,255,255
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,255
45959,5.68434e-14,255,255
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,271.5
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,260.5
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45959,5.68434e-14,255,255
45959,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,266
45960,5.68434e-14,255,255
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,255
45960,5.68434e-14,255,255
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,266
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,255
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,255
45960,5.68434e-14,255,255
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,266
45960,5.68434e-14,255,266
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,260.5
45960,5.68434e-14,255,271.5
45960,5.68434e-14,255,266
45960,5.68434e-14,255,260.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,266
45961,5.68434e-14,255,266
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,266
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,266
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,255
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,266
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,255
45961,5.68434e-14,255,255
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,266
45961,5.68434e-14,255,266
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,255
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,266
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,255
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,266
45961,5.68434e-14,255,260.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,271.5
45961,5.68434e-14,255,255
45961,5.68434e-14,255,260.5
45962,5.68434e-14,255,255
45962,5.68434e-14,255,266
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,266
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,255
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,255
45962,5.68434e-14,255,255
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,255
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,255
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,255
45962,5.68434e-14,255,255
45962,5.68434e-14,255,255
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,266
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,260.5
45962,5.68434e-14,255,255
45962,5.68434e-14,255,271.5
45962,5.68434e-14,255,255
45962,5.68434e-14,255,266
45963,5.68434e-14,255,255
45963,5.68434e-14,255,255
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,255
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,255
45963,5.68434e-14,255,266
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,255
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,255
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,255
45963,5.68434e-14,255,255
45963,5.68434e-14,255,266
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,266
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,255
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,266
45963,5.68434e-14,255,255
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,255
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,255
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,266
45963,5.68434e-14,255,255
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,255
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,266
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,260.5
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,255
45963,5.68434e-14,255,271.5
45963,5.68434e-14,255,271.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,266
45964,5.68434e-14,255,255
45964,5.68434e-14,255,255
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,255
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,266
45964,5.68434e-14,255,255
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,255
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,266
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,266
45964,5.68434e-14,255,255
45964,5.68434e-14,255,266
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,266
45964,5.68434e-14,255,266
45964,5.68434e-14,255,255
45964,5.68434e-14,255,266
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,255
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,266
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,271.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,260.5
45964,5.68434e-14,255,260.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,266
45965,5.68434e-14,255,255
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,266
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,266
45965,5.68434e-14,255,266
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,266
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,266
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,266
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,266
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,266
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,255
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,266
45965,5.68434e-14,255,266
45965,5.68434e-14,255,255
45965,5.68434e-14,255,255
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,255
45965,5.68434e-14,255,255
45965,5.68434e-14,255,266
45965,5.68434e-14,255,255
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,266
45965,5.68434e-14,255,266
45965,5.68434e-14,255,260.5
45965,5.68434e-14,255,255
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,266
45965,5.68434e-14,255,266
45965,5.68434e-14,255,271.5
45965,5.68434e-14,255,266
45966,5.68434e-14,255,260.5
